Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"123 block","","STM 370556 | 2"" OAL x 1-7/8"" Width V-Block","","30122729","15","","","8 of 8","100.0%"
"123 block","","STM 231072 | 1-19/32"" OAL x 1-1/4"" Width V-Block","","30122360","16","","","8 of 8","100.0%"
"123 block","","STM 231076 | 2-3/4"" OAL x 1-3/4"" Width V-Block","","30122362","17","","","8 of 8","100.0%"
"123 block","","STM 231118 | 100 OAL x 30.00mm Width V-Block","","30122380","18","","","8 of 8","100.0%"
"123 block","","Seco Tools 03002502 | 150.10-3232-25JETI Indexable CutOff Blade Tool Block","","23284352","19","","","8 of 8","100.0%"
"123 block","","STM 333876 | 2-1/2"" Height x 1"" Width Steel Step Block","","50034434","20","","","8 of 8","100.0%"
"123 block","","STM 333878 | 4"" Height x 1-1/2"" Width Steel Step Block","","50034436","21","","","8 of 8","100.0%"
"123 block","","STM 333880 | 9"" Height x 1-1/2"" Width Steel Step Block","","50034438","22","","","8 of 8","100.0%"
"123 block","","STM 333879 | 6"" Height x 1-1/2"" Width Steel Step Block","","50034437","23","","","8 of 8","100.0%"
"123 block","","3M 7100272155 | 952 2-3/16"" Length x 6"" Width Hand Block","","45033447","24","","","8 of 8","100.0%"


"3 jaw chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034538","50034538","1","1","Match","21 of 24","87.5%"
"3 jaw chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034539","50034539","2","2","Match","21 of 24","87.5%"
"3 jaw chuck","STM 4440510 | 5"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440510 | 5"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034540","50034540","3","3","Match","21 of 24","87.5%"
"3 jaw chuck","STM 4440515 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440515 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034541","50034541","4","4","Match","21 of 24","87.5%"
"3 jaw chuck","STM 4440520 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440520 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034542","50034542","5","5","Match","21 of 24","87.5%"
"3 jaw chuck","STM 4440525 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440525 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034543","50034543","6","6","Match","21 of 24","87.5%"
"3 jaw chuck","STM 4440710 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440530 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034545","50034544","7","8","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440715 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440710 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034546","50034545","8","9","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440720 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440715 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034547","50034546","9","10","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440725 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440720 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034548","50034547","10","11","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440910 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440725 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034551","50034548","11","13","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440920 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440730 | 16"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034552","50034549","12","14","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440940 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440910 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034555","50034551","13","16","Mismatch","21 of 24","87.5%"
"3 jaw chuck","STM 4440950 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440920 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034556","50034552","14","17","Mismatch","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL8-A6 | 8"" 3 Jaw Power Chuck A-6 Mount","STM 4440930 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50000097","50034554","15","30","Mismatch","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL10-A6 | 10"" 3 Jaw Power Chuck A-6 Mount","STM 4440940 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50000080","50034555","16","31","Mismatch","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL10-A8 | 10"" 3 Jaw Power Chuck A-8 Mount","STM 4440950 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50000081","50034556","17","32","Mismatch","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL12-A11 | 12"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL12-A11 | 12"" 3 Jaw Power Chuck A-11 Mount","50000082","50000082","18","18","Match","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL12-A6 | 12"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL12-A6 | 12"" 3 Jaw Power Chuck A-6 Mount","50000083","50000083","19","19","Match","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL12-A8 | 12"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL12-A8 | 12"" 3 Jaw Power Chuck A-8 Mount","50000084","50000084","20","20","Match","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL15-A11 | 15"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL15-A11 | 15"" 3 Jaw Power Chuck A-11 Mount","50000085","50000085","21","21","Match","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL15-A8 | 15"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL15-A8 | 15"" 3 Jaw Power Chuck A-8 Mount","50000086","50000086","22","22","Match","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL18-A11 | 18"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL18-A11 | 18"" 3 Jaw Power Chuck A-11 Mount","50000087","50000087","23","23","Match","21 of 24","87.5%"
"3 jaw chuck","Pratt Burnerd America ATL21-A11 | 21"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL21-A11 | 21"" 3 Jaw Power Chuck A-11 Mount","50000090","50000090","24","24","Match","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL21-A15 | 21"" 3 Jaw Power Chuck A-15 Mount","","50000091","25","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL24-A11 | 24"" 3 Jaw Power Chuck A-11 Mount","","50000092","26","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL24-A15 | 24"" 3 Jaw Power Chuck A-15 Mount","","50000093","27","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL6-A5 | 6"" 3 Jaw Power Chuck A-5 Mount","","50000095","28","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL8-A5 | 8"" 3 Jaw Power Chuck A-5 Mount","","50000096","29","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL8-A6 | 8"" 3 Jaw Power Chuck A-6 Mount","","50000097","30","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL10-A6 | 10"" 3 Jaw Power Chuck A-6 Mount","","50000080","31","","","21 of 24","87.5%"
"3 jaw chuck","","Pratt Burnerd America ATL10-A8 | 10"" 3 Jaw Power Chuck A-8 Mount","","50000081","32","","","21 of 24","87.5%"
"3 jaw chuck","","All Industrial 47766 | Self-Centering Lathe Chuck Plain Back 5"" 3-Jaw Hardened","","50000129","33","","","21 of 24","87.5%"
"3 jaw chuck","","All Industrial 47760 | Self-Centering Lathe Chuck Plain Back 4"" 3-Jaw Hardened","","50000128","34","","","21 of 24","87.5%"
"3 jaw chuck","","All Industrial 47700 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw M14-1 Hardened","","50000121","35","","","21 of 24","87.5%"
"3 jaw chuck","","All Industrial 47702 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw 1/2""-20 Hardened","","50000122","36","","","21 of 24","87.5%"
"3 jaw chuck","","All Industrial 47704 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw 3/4""-16 Hardened","","50000123","37","","","21 of 24","87.5%"
"3 jaw chuck","","All Industrial 47770 | Self-Centering Lathe Chuck Plain Back 6"" 3-Jaw D1-3 Hardened","","50000130","38","","","21 of 24","87.5%"
"3 jaw chuck","","Royal Products 73120 | Albrecht 3 MT Shank Type x 1/32"" - 1/2"" Capacity Classic-Plus Keyless Drill Chuck with Integral Shank and Diamond-Coated Jaw","","55048400","39","","","21 of 24","87.5%"
"3 jaw chuck","","Colton Industrial Tools 30008 | 1/8"" - 3/4"" Capacity Heavy-Duty Ball Bearing Keyed Chuck 4JT Taper Mount TiN Coated Jaws","","55026407","40","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken B4007-0100-3.50 | BT40 Collet Chuck","","55090481","41","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken B4007-0200-3.00 | BT40 Collet Chuck","","55090483","42","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken B4007-0300-3.00 | BT40 Collet Chuck","","55090484","43","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken B4007-0750-3.00 | BT40 Collet Chuck","","55090485","44","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken B4007-1000-3.50 | BT40 Collet Chuck","","55090486","45","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken B5007-1000-3.50 | BT50 Collet Chuck","","55090498","46","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken C4007-0100-3.50 | CAT40 Collet Chuck","","55090885","47","","","21 of 24","87.5%"
"3 jaw chuck","","Lyndex-Nikken C4007-0200-3.00 | CAT40 Collet Chuck","","55090887","48","","","21 of 24","87.5%"


"5c collet set","All Industrial 41282 | 15pc 5C Collet Set Fractional 1/8"" to 1"" High Precision","Pratt Burnerd America 0123-SET-5 | Crawford 33pc 5C Collet Set- 1/16"" -1-1/16"" X 32nds","40000388","55000145","1","2","Mismatch","23 of 24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-5 | Crawford 33pc 5C Collet Set- 1/16"" -1-1/16"" X 32nds","All Industrial 41282 | 15pc 5C Collet Set Fractional 1/8"" to 1"" High Precision","55000145","40000388","2","1","Mismatch","23 of 24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-1 | Crawford 49pc 5C Collet Set- 3mm - 27mm X .5mm","Pratt Burnerd America 0123-SET-1 | Crawford 49pc 5C Collet Set- 3mm - 27mm X .5mm","55000142","55000142","3","3","Match","23 of 24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-2 | Crawford 25pc 5C Collet Set- 3mm - 27mm X 1mm","Pratt Burnerd America 0123-SET-2 | Crawford 25pc 5C Collet Set- 3mm - 27mm X 1mm","55000143","55000143","4","4","Match","23 of 24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-4 | Crawford 65pc 5C Collet Set- 1/16"" - 1-1/16"" X 64ths","Pratt Burnerd America 0123-SET-4 | Crawford 65pc 5C Collet Set- 1/16"" - 1-1/16"" X 64ths","55000144","55000144","5","5","Match","23 of 24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-6 | Crawford 17pc 5C Collet Set- 1/16"" - 1-1/16"" X 16ths","Pratt Burnerd America 0123-SET-6 | Crawford 17pc 5C Collet Set- 1/16"" - 1-1/16"" X 16ths","55000146","55000146","6","6","Match","23 of 24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-7 | Crawford 8pc 5C Collet Set- 1/8"" - 1"" X 8ths","Pratt Burnerd America 0123-SET-7 | Crawford 8pc 5C Collet Set- 1/8"" - 1"" X 8ths","55000147","55000147","7","7","Match","23 of 24","95.8%"
"5c collet set","All Industrial 41284 | 57pc 5C Collet Set Fractional 1/8"" to 1"" High Precision Lathe","All Industrial 41284 | 57pc 5C Collet Set Fractional 1/8"" to 1"" High Precision Lathe","40000389","40000389","8","8","Match","23 of 24","95.8%"
"5c collet set","All Industrial 41287 | 23pc 5C Collet Set Metric 3mm to 25mm High Precision Lathe","All Industrial 41287 | 23pc 5C Collet Set Metric 3mm to 25mm High Precision Lathe","40000390","40000390","9","9","Match","23 of 24","95.8%"
"5c collet set","Colton Industrial Tools 20751 | 70 Piece Set Hardened alloy steel 5C Collet Set 1/16""-1-1/8"" Range by 64ths","Colton Industrial Tools 20751 | 70 Piece Set Hardened alloy steel 5C Collet Set 1/16""-1-1/8"" Range by 64ths","55068746","55068746","10","10","Match","23 of 24","95.8%"
"5c collet set","All Industrial 41214 | 3pc 2, 3 & 4"" 5C Step Collet Set","Edge Technology 45-000 | 6 Piece 5C Collet Stop Set","55009367","55009450","11","12","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-08 | 5C Round Collet Set - 8 Piece","All Industrial 41214 | 3pc 2, 3 & 4"" 5C Step Collet Set","55090384","55009367","12","13","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-09 | 5C Round Collet Set - 9 Piece","Lyndex-Nikken 510-SET-08 | 5C Round Collet Set - 8 Piece","55090385","55090384","13","14","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-09S | 5C Round Collet Set - 9 Piece","Lyndex-Nikken 510-SET-09 | 5C Round Collet Set - 9 Piece","55090386","55090385","14","15","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-15 | 5C Round Collet Set - 15 Piece","Lyndex-Nikken 510-SET-09S | 5C Round Collet Set - 9 Piece","55090387","55090386","15","16","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-16 | 5C Round Collet Set - 16 Piece","Lyndex-Nikken 510-SET-15 | 5C Round Collet Set - 15 Piece","55090388","55090387","16","17","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-16S | 5C Round Collet Set - 16 Piece","Lyndex-Nikken 510-SET-16 | 5C Round Collet Set - 16 Piece","55090389","55090388","17","18","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-17 | 5C Round Collet Set - 17 Piece","Lyndex-Nikken 510-SET-16S | 5C Round Collet Set - 16 Piece","55090390","55090389","18","19","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-18 | 5C Round Collet Set - 18 Piece","Lyndex-Nikken 510-SET-17 | 5C Round Collet Set - 17 Piece","55090391","55090390","19","20","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-24-MM | 5C Round Collet Set - 24 Piece","Lyndex-Nikken 510-SET-18 | 5C Round Collet Set - 18 Piece","55090392","55090391","20","21","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-06-SQ | 5C Square Collet Set - 6 Piece","Lyndex-Nikken 510-SET-24-MM | 5C Round Collet Set - 24 Piece","55090407","55090392","21","22","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-07-HEX | 5C Hex Collet Set - 7 Piece","Lyndex-Nikken 580-SET-06-SQ | 5C Square Collet Set - 6 Piece","55090408","55090407","22","23","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-11-SQ | 5C Square Collet Set - 11 Piece","Lyndex-Nikken 580-SET-07-HEX | 5C Hex Collet Set - 7 Piece","55090409","55090408","23","24","Mismatch","23 of 24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-13-HEX | 5C Hex Collet Set - 13 Piece","Lyndex-Nikken 580-SET-11-SQ | 5C Square Collet Set - 11 Piece","55090410","55090409","24","25","Mismatch","23 of 24","95.8%"
"5c collet set","","Lyndex-Nikken 580-SET-13-HEX | 5C Hex Collet Set - 13 Piece","","55090410","25","","","23 of 24","95.8%"
"5c collet set","","All Industrial 41370 | 5C Collet Block Set- Square, Hex, Rings & Collet Closer Holder","","40000393","26","","","23 of 24","95.8%"
"5c collet set","","Colton Industrial Tools 20700 | 31 Piece Ultra Precision 5C Round Collet Set, 1/16"" - 1"" x 1/32"" Increments, 0.0005"" Accuracy","","55026391","27","","","23 of 24","95.8%"
"5c collet set","","Colton Industrial Tools 20710 | 16 Piece Ultra Precision 5C Round Collet Set, 1/16"" - 1"" x 1/16"" Increments, 0.0005"" Accuracy","","55026392","28","","","23 of 24","95.8%"
"5c collet set","","Colton Industrial Tools 20705 | 8 Piece Ultra Precision 5C Round Collet Set, 1/8"" - 1"" x 1/8"" Increments, 0.0005"" Accuracy","","55029670","29","","","23 of 24","95.8%"
"5c collet set","","Colton Industrial Tools 20752 | 45 Piece Ultra Precision 5C Round Collet Set, 1/32"" - 1"" x 1/64"" Increments Up to 1/2"" x 1/32 from 17/32-1"", 0.0005"" Accuracy","","55068745","30","","","23 of 24","95.8%"
"5c collet set","","All Industrial 41180 | 5C Round Collet 8pc Set 1/8-1"" X 8ths Tooling for Lathes & Fixtures CNC","","40000383","31","","","23 of 24","95.8%"
"5c collet set","","All Industrial 41181 | 5C Round Collet 11pc Set 1/8-3/4"" X 16ths Tooling for Lathes & Fixtures CNC","","40000384","32","","","23 of 24","95.8%"
"5c collet set","","Pramet ER16.C.SET10.WP | Collet Set","","55036288","33","","","23 of 24","95.8%"
"5c collet set","","Pramet ER25.C.SET15.WP | Collet Set","","55036289","34","","","23 of 24","95.8%"
"5c collet set","","Pramet ER32.C.SET18.WP | Collet Set","","55036290","35","","","23 of 24","95.8%"
"5c collet set","","Pramet ER40.C.SET23.WP | Collet Set","","55036291","36","","","23 of 24","95.8%"
"5c collet set","","Pramet ER32.C.SET15.S.WP | Collet Set","","55036280","37","","","23 of 24","95.8%"
"5c collet set","","Aloris DA-5C | Collet Holder","","40000234","38","","","23 of 24","95.8%"
"5c collet set","","Aloris CA-5C | Collet Holder","","40000176","39","","","23 of 24","95.8%"
"5c collet set","","Aloris CXA-5C | Collet Holder","","40000204","40","","","23 of 24","95.8%"
"5c collet set","","Aloris AXA-5C | Collet Holder","","40000116","41","","","23 of 24","95.8%"
"5c collet set","","Aloris BXA-5C | Collet Holder","","40000144","42","","","23 of 24","95.8%"
"5c collet set","","YG1 ER11S05S | ER11 Collet Set","","55008391","43","","","23 of 24","95.8%"
"5c collet set","","YG1 ER16S12 | ER16 Collet Set","","55008394","44","","","23 of 24","95.8%"
"5c collet set","","YG1 ER20S13S | ER20 Collet Set","","55008395","45","","","23 of 24","95.8%"
"5c collet set","","YG1 ER25S17S | ER20 Collet Set","","55008397","46","","","23 of 24","95.8%"
"5c collet set","","YG1 ER32S21S | ER32 Collet Set","","55008399","47","","","23 of 24","95.8%"
"5c collet set","","YG1 ER40S29S | ER40 Collet Set","","55008401","48","","","23 of 24","95.8%"


"5th axis","5th Axis R96-CERX-40 | RockLock 96 mm Top Tooling","5th Axis R96-CERX-40 | RockLock 96 mm Top Tooling","50008335","50008335","1","1","Match","24 of 24","100.0%"
"5th axis","5th Axis WS | Adjustable Work Stop for Vise Jaws","5th Axis WS | Adjustable Work Stop for Vise Jaws","50008282","50008282","2","2","Match","24 of 24","100.0%"
"5th axis","5th Axis VSJ52X | Steel Machinable Soft Jaw - (1 Pair)","5th Axis VSJ52X | Steel Machinable Soft Jaw - (1 Pair)","50008281","50008281","3","3","Match","24 of 24","100.0%"
"5th axis","5th Axis V510X | 45 Degree x 125.70mm Width Self-Centering Vise","5th Axis V510X | 45 Degree x 125.70mm Width Self-Centering Vise","50009360","50009360","4","4","Match","24 of 24","100.0%"
"5th axis","5th Axis V562X | 45 Degree x 125.70mm Width Self-Centering Vise","5th Axis V562X | 45 Degree x 125.70mm Width Self-Centering Vise","50009361","50009361","5","5","Match","24 of 24","100.0%"
"5th axis","5th Axis V75100X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","5th Axis V75100X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","50008229","50008229","6","6","Match","24 of 24","100.0%"
"5th axis","5th Axis V75150X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","5th Axis V75150X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","50009362","50009362","7","7","Match","24 of 24","100.0%"
"5th axis","5th Axis RL96A-356 | RockLock 96 mm Riser with 4x PS20F - Aluminum","5th Axis RL96A-356 | RockLock 96 mm Riser with 4x PS20F - Aluminum","50008170","50008170","8","8","Match","24 of 24","100.0%"
"5th axis","5th Axis RL96S-356 | RockLock 96 mm Riser with 4x PS20F - Steel","5th Axis RL96S-356 | RockLock 96 mm Riser with 4x PS20F - Steel","50008171","50008171","9","9","Match","24 of 24","100.0%"
"5th axis","5th Axis RL96-KD688 | RockLock 96 mm Top Tooling Adapter for Kurt D688","5th Axis RL96-KD688 | RockLock 96 mm Top Tooling Adapter for Kurt D688","50008219","50008219","10","10","Match","24 of 24","100.0%"
"5th axis","5th Axis DV510-J4 | 45 Degree x 125.70mm Width Double Station Machine Vise","5th Axis DV510-J4 | 45 Degree x 125.70mm Width Double Station Machine Vise","50008248","50008248","11","11","Match","24 of 24","100.0%"
"5th axis","5th Axis DV56-J1 | 45 Degree x 75.00mm Width Double Station Machine Vise","5th Axis DV56-J1 | 45 Degree x 75.00mm Width Double Station Machine Vise","50008242","50008242","12","12","Match","24 of 24","100.0%"
"5th axis","5th Axis RL52A-4 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, DIY Mounting","5th Axis RL52A-4 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, DIY Mounting","50008110","50008110","13","13","Match","24 of 24","100.0%"
"5th axis","5th Axis DV75150X-J1 | 45 Degree x 75.00mm Width Small Double Station Machine Vise","5th Axis DV75150X-J1 | 45 Degree x 75.00mm Width Small Double Station Machine Vise","50008239","50008239","14","14","Match","24 of 24","100.0%"
"5th axis","5th Axis RL52S-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Steel, 60 Degree","5th Axis RL52A-4-12 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, M12 at 75mm","50008120","50008112","15","17","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis RL52A-4-12 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, M12 at 75mm","5th Axis DV75150X-MJ-A | Double Station Machinable Soft Jaw - Aluminum - Set of Three","50008112","50008297","16","15","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis RL52A-4-TRT100 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, Haas TRT100 (83mm)","5th Axis RL52S-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Steel, 60 Degree","50008115","50008120","17","18","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis RL52A-44 | RockLock 52mm Low Profile Base, 4"" x 4"", Aluminum, 82mm Square","5th Axis RL52A-4-TRT100 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, Haas TRT100 (83mm)","50008116","50008115","18","19","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis RL52A-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Aluminum, 60 Degree","5th Axis RL52A-44 | RockLock 52mm Low Profile Base, 4"" x 4"", Aluminum, 82mm Square","50008119","50008116","19","20","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis RL96S-56 | RockLock 96 mm Low Profile Base - Steel -5"" x 6""","5th Axis RL52A-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Aluminum, 60 Degree","50008143","50008119","20","21","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis RL96A-3613S2 | RockLock 96 mm Multiposition Base - Aluminum - 6"" x 13""","5th Axis RL96S-56 | RockLock 96 mm Low Profile Base - Steel -5"" x 6""","50008163","50008143","21","22","Mismatch","24 of 24","100.0%"
"5th axis","5th Axis DV75150X-MJ-A | Double Station Machinable Soft Jaw - Aluminum - Set of Three","5th Axis RL96A-3613S2 | RockLock 96 mm Multiposition Base - Aluminum - 6"" x 13""","50008297","50008163","22","16","Mismatch","24 of 24","100.0%"
