Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"123 block","","Seco Tools 03002502 | 150.10-3232-25JETI Indexable CutOff Blade Tool Block","","23284352","19","","","8/8","100.0%"
"123 block","","3M 7100272155 | 952 2-3/16"" Length x 6"" Width Hand Block","","45033447","20","","","8/8","100.0%"
"123 block","","STM 333876 | 2-1/2"" Height x 1"" Width Steel Step Block","","50034434","21","","","8/8","100.0%"
"123 block","","STM 333878 | 4"" Height x 1-1/2"" Width Steel Step Block","","50034436","22","","","8/8","100.0%"
"123 block","","STM 333879 | 6"" Height x 1-1/2"" Width Steel Step Block","","50034437","23","","","8/8","100.0%"
"123 block","","STM 333880 | 9"" Height x 1-1/2"" Width Steel Step Block","","50034438","24","","","8/8","100.0%"


"5c collet","STM 325312 | 37.50mm Diameter x 87.00mm OAL Nylon Material 5C Collet","STM 325312 | 37.50mm Diameter x 87.00mm OAL Nylon Material 5C Collet","55040036","55040036","1","1","Match","24/24","100.0%"
"5c collet","STM 325315 | 1/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325315 | 1/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040037","55040037","2","2","Match","24/24","100.0%"
"5c collet","STM 325320 | 3/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325320 | 3/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040038","55040038","3","3","Match","24/24","100.0%"
"5c collet","STM 325325 | 1/4"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325325 | 1/4"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040039","55040039","4","4","Match","24/24","100.0%"
"5c collet","STM 325330 | 5/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325330 | 5/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040040","55040040","5","5","Match","24/24","100.0%"
"5c collet","STM 325335 | 3/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325335 | 3/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040041","55040041","6","6","Match","24/24","100.0%"
"5c collet","STM 325336 | 11/32"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325336 | 11/32"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040042","55040042","7","7","Match","24/24","100.0%"
"5c collet","STM 325340 | 7/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325340 | 7/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040043","55040043","8","8","Match","24/24","100.0%"
"5c collet","STM 325345 | 1/2"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325345 | 1/2"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040044","55040044","9","9","Match","24/24","100.0%"
"5c collet","STM 325350 | 9/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325350 | 9/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040045","55040045","10","10","Match","24/24","100.0%"
"5c collet","STM 325353 | 19/32"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325353 | 19/32"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040046","55040046","11","11","Match","24/24","100.0%"
"5c collet","STM 325355 | 5/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325355 | 5/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040047","55040047","12","12","Match","24/24","100.0%"
"5c collet","STM 325360 | 11/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325360 | 11/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040048","55040048","13","13","Match","24/24","100.0%"
"5c collet","STM 325365 | 3/4"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325365 | 3/4"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040049","55040049","14","14","Match","24/24","100.0%"
"5c collet","STM 325370 | 13/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325370 | 13/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040050","55040050","15","15","Match","24/24","100.0%"
"5c collet","STM 325375 | 7/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325375 | 7/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040051","55040051","16","16","Match","24/24","100.0%"
"5c collet","STM 325380 | 15/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325380 | 15/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040052","55040052","17","17","Match","24/24","100.0%"
"5c collet","STM 325385 | 1"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","STM 325385 | 1"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55040229","55040229","18","18","Match","24/24","100.0%"
"5c collet","GS Tooling 325317 | 1/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","GS Tooling 325317 | 1/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55038435","55038435","19","19","Match","24/24","100.0%"
"5c collet","GS Tooling 325322 | 3/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","GS Tooling 325322 | 3/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55038436","55038436","20","20","Match","24/24","100.0%"
"5c collet","GS Tooling 325327 | 1/4"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","GS Tooling 325327 | 1/4"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55038437","55038437","21","21","Match","24/24","100.0%"
"5c collet","GS Tooling 325332 | 5/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","GS Tooling 325332 | 5/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55038438","55038438","22","22","Match","24/24","100.0%"
"5c collet","GS Tooling 325337 | 3/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","GS Tooling 325337 | 3/8"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55038439","55038439","23","23","Match","24/24","100.0%"
"5c collet","GS Tooling 325342 | 7/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","GS Tooling 325342 | 7/16"" Size x 1.480"" Diameter x 3.270"" OAL Tool Steel 5C Collet","55038440","55038440","24","24","Match","24/24","100.0%"


"3 jaw chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034538","50034538","1","1","Match","24/24","100.0%"
"3 jaw chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034539","50034539","2","2","Match","24/24","100.0%"
"3 jaw chuck","STM 4440510 | 5"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440510 | 5"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034540","50034540","3","3","Match","24/24","100.0%"
"3 jaw chuck","STM 4440515 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440515 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034541","50034541","4","4","Match","24/24","100.0%"
"3 jaw chuck","STM 4440520 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440520 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034542","50034542","5","5","Match","24/24","100.0%"
"3 jaw chuck","STM 4440525 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440525 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034543","50034543","6","6","Match","24/24","100.0%"
"3 jaw chuck","STM 4440710 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440710 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034545","50034545","7","7","Match","24/24","100.0%"
"3 jaw chuck","STM 4440715 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440715 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034546","50034546","8","8","Match","24/24","100.0%"
"3 jaw chuck","STM 4440720 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440720 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034547","50034547","9","9","Match","24/24","100.0%"
"3 jaw chuck","STM 4440725 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440725 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034548","50034548","10","10","Match","24/24","100.0%"
"3 jaw chuck","STM 4440910 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440910 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034551","50034551","11","11","Match","24/24","100.0%"
"3 jaw chuck","STM 4440920 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440920 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034552","50034552","12","12","Match","24/24","100.0%"
"3 jaw chuck","STM 4440940 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440940 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034555","50034555","13","13","Match","24/24","100.0%"
"3 jaw chuck","STM 4440950 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440950 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034556","50034556","14","14","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL8-A6 | 8"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL8-A6 | 8"" 3 Jaw Power Chuck A-6 Mount","50000097","50000097","15","15","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL10-A6 | 10"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL10-A6 | 10"" 3 Jaw Power Chuck A-6 Mount","50000080","50000080","16","16","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL10-A8 | 10"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL10-A8 | 10"" 3 Jaw Power Chuck A-8 Mount","50000081","50000081","17","17","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL12-A11 | 12"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL12-A11 | 12"" 3 Jaw Power Chuck A-11 Mount","50000082","50000082","18","18","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL12-A6 | 12"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL12-A6 | 12"" 3 Jaw Power Chuck A-6 Mount","50000083","50000083","19","19","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL12-A8 | 12"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL12-A8 | 12"" 3 Jaw Power Chuck A-8 Mount","50000084","50000084","20","20","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL15-A11 | 15"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL15-A11 | 15"" 3 Jaw Power Chuck A-11 Mount","50000085","50000085","21","21","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL15-A8 | 15"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL15-A8 | 15"" 3 Jaw Power Chuck A-8 Mount","50000086","50000086","22","22","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL18-A11 | 18"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL18-A11 | 18"" 3 Jaw Power Chuck A-11 Mount","50000087","50000087","23","23","Match","24/24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL21-A11 | 21"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL21-A11 | 21"" 3 Jaw Power Chuck A-11 Mount","50000090","50000090","24","24","Match","24/24","100.0%"


"5c collet set","All Industrial 41282 | 15pc 5C Collet Set Fractional 1/8"" to 1"" High Precision","Pratt Burnerd America 0123-SET-5 | Crawford 33pc 5C Collet Set- 1/16"" -1-1/16"" X 32nds","40000388","55000145","1","2","Mismatch","23/24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-5 | Crawford 33pc 5C Collet Set- 1/16"" -1-1/16"" X 32nds","All Industrial 41282 | 15pc 5C Collet Set Fractional 1/8"" to 1"" High Precision","55000145","40000388","2","1","Mismatch","23/24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-1 | Crawford 49pc 5C Collet Set- 3mm - 27mm X .5mm","Pratt Burnerd America 0123-SET-1 | Crawford 49pc 5C Collet Set- 3mm - 27mm X .5mm","55000142","55000142","3","3","Match","23/24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-2 | Crawford 25pc 5C Collet Set- 3mm - 27mm X 1mm","Pratt Burnerd America 0123-SET-2 | Crawford 25pc 5C Collet Set- 3mm - 27mm X 1mm","55000143","55000143","4","4","Match","23/24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-4 | Crawford 65pc 5C Collet Set- 1/16"" - 1-1/16"" X 64ths","Pratt Burnerd America 0123-SET-4 | Crawford 65pc 5C Collet Set- 1/16"" - 1-1/16"" X 64ths","55000144","55000144","5","5","Match","23/24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-6 | Crawford 17pc 5C Collet Set- 1/16"" - 1-1/16"" X 16ths","Pratt Burnerd America 0123-SET-6 | Crawford 17pc 5C Collet Set- 1/16"" - 1-1/16"" X 16ths","55000146","55000146","6","6","Match","23/24","95.8%"
"5c collet set","Pratt Burnerd America 0123-SET-7 | Crawford 8pc 5C Collet Set- 1/8"" - 1"" X 8ths","Pratt Burnerd America 0123-SET-7 | Crawford 8pc 5C Collet Set- 1/8"" - 1"" X 8ths","55000147","55000147","7","7","Match","23/24","95.8%"
"5c collet set","All Industrial 41284 | 57pc 5C Collet Set Fractional 1/8"" to 1"" High Precision Lathe","All Industrial 41284 | 57pc 5C Collet Set Fractional 1/8"" to 1"" High Precision Lathe","40000389","40000389","8","8","Match","23/24","95.8%"
"5c collet set","All Industrial 41287 | 23pc 5C Collet Set Metric 3mm to 25mm High Precision Lathe","All Industrial 41287 | 23pc 5C Collet Set Metric 3mm to 25mm High Precision Lathe","40000390","40000390","9","9","Match","23/24","95.8%"
"5c collet set","Colton Industrial Tools 20751 | 70 Piece Set Hardened alloy steel 5C Collet Set 1/16""-1-1/8"" Range by 64ths","Colton Industrial Tools 20751 | 70 Piece Set Hardened alloy steel 5C Collet Set 1/16""-1-1/8"" Range by 64ths","55068746","55068746","10","10","Match","23/24","95.8%"
"5c collet set","All Industrial 41214 | 3pc 2, 3 & 4"" 5C Step Collet Set","Edge Technology 45-000 | 6 Piece 5C Collet Stop Set","55009367","55009450","11","12","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-08 | 5C Round Collet Set - 8 Piece","All Industrial 41214 | 3pc 2, 3 & 4"" 5C Step Collet Set","55090384","55009367","12","13","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-09 | 5C Round Collet Set - 9 Piece","Lyndex-Nikken 510-SET-08 | 5C Round Collet Set - 8 Piece","55090385","55090384","13","14","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-09S | 5C Round Collet Set - 9 Piece","Lyndex-Nikken 510-SET-09 | 5C Round Collet Set - 9 Piece","55090386","55090385","14","15","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-15 | 5C Round Collet Set - 15 Piece","Lyndex-Nikken 510-SET-09S | 5C Round Collet Set - 9 Piece","55090387","55090386","15","16","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-16 | 5C Round Collet Set - 16 Piece","Lyndex-Nikken 510-SET-15 | 5C Round Collet Set - 15 Piece","55090388","55090387","16","17","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-16S | 5C Round Collet Set - 16 Piece","Lyndex-Nikken 510-SET-16 | 5C Round Collet Set - 16 Piece","55090389","55090388","17","18","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-17 | 5C Round Collet Set - 17 Piece","Lyndex-Nikken 510-SET-16S | 5C Round Collet Set - 16 Piece","55090390","55090389","18","19","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-18 | 5C Round Collet Set - 18 Piece","Lyndex-Nikken 510-SET-17 | 5C Round Collet Set - 17 Piece","55090391","55090390","19","20","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 510-SET-24-MM | 5C Round Collet Set - 24 Piece","Lyndex-Nikken 510-SET-18 | 5C Round Collet Set - 18 Piece","55090392","55090391","20","21","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-06-SQ | 5C Square Collet Set - 6 Piece","Lyndex-Nikken 510-SET-24-MM | 5C Round Collet Set - 24 Piece","55090407","55090392","21","22","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-07-HEX | 5C Hex Collet Set - 7 Piece","Lyndex-Nikken 580-SET-06-SQ | 5C Square Collet Set - 6 Piece","55090408","55090407","22","23","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-11-SQ | 5C Square Collet Set - 11 Piece","Lyndex-Nikken 580-SET-07-HEX | 5C Hex Collet Set - 7 Piece","55090409","55090408","23","24","Mismatch","23/24","95.8%"
"5c collet set","Lyndex-Nikken 580-SET-13-HEX | 5C Hex Collet Set - 13 Piece","Lyndex-Nikken 580-SET-11-SQ | 5C Square Collet Set - 11 Piece","55090410","55090409","24","No Record Found For Expected SKU :- 55090410","Not Match","23/24","95.8%"


"5th axis","5th Axis R96-CERX-40 | RockLock 96 mm Top Tooling","5th Axis R96-CERX-40 | RockLock 96 mm Top Tooling","50008335","50008335","1","1","Match","23/24","95.8%"
"5th axis","5th Axis WS | Adjustable Work Stop for Vise Jaws","5th Axis WS | Adjustable Work Stop for Vise Jaws","50008282","50008282","2","2","Match","23/24","95.8%"
"5th axis","5th Axis VSJ52X | Steel Machinable Soft Jaw - (1 Pair)","5th Axis V510X | 45 Degree x 125.70mm Width Self-Centering Vise","50008281","50009360","3","5","Mismatch","23/24","95.8%"
"5th axis","5th Axis V510X | 45 Degree x 125.70mm Width Self-Centering Vise","5th Axis V562X | 45 Degree x 125.70mm Width Self-Centering Vise","50009360","50009361","4","3","Mismatch","23/24","95.8%"
"5th axis","5th Axis V562X | 45 Degree x 125.70mm Width Self-Centering Vise","5th Axis VSJ52X | Steel Machinable Soft Jaw - (1 Pair)","50009361","50008281","5","4","Mismatch","23/24","95.8%"
"5th axis","5th Axis V75100X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","5th Axis V75150X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","50008229","50009362","6","7","Mismatch","23/24","95.8%"
"5th axis","5th Axis V75150X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","5th Axis V75100X | 45 Degree x 75.00mm Width Compact Self-Centering Vise","50009362","50008229","7","6","Mismatch","23/24","95.8%"
"5th axis","5th Axis RL96A-356 | RockLock 96 mm Riser with 4x PS20F - Aluminum","5th Axis RL96A-356 | RockLock 96 mm Riser with 4x PS20F - Aluminum","50008170","50008170","8","8","Match","23/24","95.8%"
"5th axis","5th Axis RL96S-356 | RockLock 96 mm Riser with 4x PS20F - Steel","5th Axis RL96S-356 | RockLock 96 mm Riser with 4x PS20F - Steel","50008171","50008171","9","9","Match","23/24","95.8%"
"5th axis","5th Axis RL96-KD688 | RockLock 96 mm Top Tooling Adapter for Kurt D688","5th Axis RL96-KD688 | RockLock 96 mm Top Tooling Adapter for Kurt D688","50008219","50008219","10","10","Match","23/24","95.8%"
"5th axis","5th Axis DV510-J4 | 45 Degree x 125.70mm Width Double Station Machine Vise","5th Axis DV510-J4 | 45 Degree x 125.70mm Width Double Station Machine Vise","50008248","50008248","11","11","Match","23/24","95.8%"
"5th axis","5th Axis DV56-J1 | 45 Degree x 75.00mm Width Double Station Machine Vise","5th Axis DV56-J1 | 45 Degree x 75.00mm Width Double Station Machine Vise","50008242","50008242","12","12","Match","23/24","95.8%"
"5th axis","5th Axis RL52A-4 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, DIY Mounting","5th Axis RL52A-4 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, DIY Mounting","50008110","50008110","13","13","Match","23/24","95.8%"
"5th axis","5th Axis DV75150X-J1 | 45 Degree x 75.00mm Width Small Double Station Machine Vise","5th Axis DV75150X-J1 | 45 Degree x 75.00mm Width Small Double Station Machine Vise","50008239","50008239","14","14","Match","23/24","95.8%"
"5th axis","5th Axis RL52S-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Steel, 60 Degree","5th Axis RL52S-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Steel, 60 Degree","50008120","50008120","15","15","Match","23/24","95.8%"
"5th axis","5th Axis RL52A-4-12 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, M12 at 75mm","5th Axis RL52A-4-12 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, M12 at 75mm","50008112","50008112","16","16","Match","23/24","95.8%"
"5th axis","5th Axis RL52A-4-TRT100 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, Haas TRT100 (83mm)","5th Axis RL52A-4-TRT100 | RockLock 52mm Low Profile Base, 116mm Diameter, Aluminum, Haas TRT100 (83mm)","50008115","50008115","17","17","Match","23/24","95.8%"
"5th axis","5th Axis RL52A-44 | RockLock 52mm Low Profile Base, 4"" x 4"", Aluminum, 82mm Square","5th Axis RL52A-44 | RockLock 52mm Low Profile Base, 4"" x 4"", Aluminum, 82mm Square","50008116","50008116","18","18","Match","23/24","95.8%"
"5th axis","5th Axis RL52A-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Aluminum, 60 Degree","5th Axis RL52A-4560 | RockLock 52mm Low Profile Base, 4"" x 5"", Aluminum, 60 Degree","50008119","50008119","19","19","Match","23/24","95.8%"
"5th axis","5th Axis RL96S-56 | RockLock 96 mm Low Profile Base - Steel -5"" x 6""","5th Axis RL96S-56 | RockLock 96 mm Low Profile Base - Steel -5"" x 6""","50008143","50008143","20","20","Match","23/24","95.8%"
"5th axis","5th Axis RL96A-3613S2 | RockLock 96 mm Multiposition Base - Aluminum - 6"" x 13""","5th Axis DV75150X-MJ-A | Double Station Machinable Soft Jaw - Aluminum - Set of Three","50008163","50008297","21","No Record Found For Expected SKU :- 50008163","Not Match","23/24","95.8%"
"5th axis","5th Axis DV75150X-MJ-A | Double Station Machinable Soft Jaw - Aluminum - Set of Three","5th Axis DV75150X-MJ-S | Double Station Machinable Soft Jaw - Steel - Set of Three","50008297","50008298","22","21","Mismatch","23/24","95.8%"
"5th axis","5th Axis DV75150X-MJ-S | Double Station Machinable Soft Jaw - Steel - Set of Three","5th Axis DV56-MJ-A | Double Station Machinable Soft Jaw - Aluminum - Set of Three","50008298","50008299","23","22","Mismatch","23/24","95.8%"
"5th axis","5th Axis DV56-MJ-A | Double Station Machinable Soft Jaw - Aluminum - Set of Three","5th Axis DV56-MJ-S | Double Station Machinable Soft Jaw - Steel - Set of Three","50008299","50008300","24","23","Mismatch","23/24","95.8%"


"4 jaw chuck","STM 4445803 | 5"" Size 4 Jaw Cast Iron Manual Lathe Chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034563","50034538","1","18","Mismatch","7/9","77.8%"
"4 jaw chuck","STM 4445804 | 6"" Size 4 Jaw Cast Iron Manual Lathe Chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034564","50034539","2","19","Mismatch","7/9","77.8%"
