Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"123 block","","STM 231090 | 3-3/16"" OAL x 2-3/8"" Width V-Block","","30122368","15","","","8 of 8","100.0%"
"123 block","","STM 231118 | 100 OAL x 30.00mm Width V-Block","","30122380","16","","","8 of 8","100.0%"
"123 block","","STM 231120 | 120 OAL x 35.00mm Width V-Block","","30122381","17","","","8 of 8","100.0%"
"123 block","","STM 370556 | 2"" OAL x 1-7/8"" Width V-Block","","30122729","18","","","8 of 8","100.0%"
"123 block","","Seco Tools 03002502 | 150.10-3232-25JETI Indexable CutOff Blade Tool Block","","23284352","19","","","8 of 8","100.0%"
"123 block","","3M 7100272155 | 952 2-3/16"" Length x 6"" Width Hand Block","","45033447","20","","","8 of 8","100.0%"
"123 block","","STM 333876 | 2-1/2"" Height x 1"" Width Steel Step Block","","50034434","21","","","8 of 8","100.0%"
"123 block","","STM 333878 | 4"" Height x 1-1/2"" Width Steel Step Block","","50034436","22","","","8 of 8","100.0%"
"123 block","","STM 333879 | 6"" Height x 1-1/2"" Width Steel Step Block","","50034437","23","","","8 of 8","100.0%"
"123 block","","STM 333880 | 9"" Height x 1-1/2"" Width Steel Step Block","","50034438","24","","","8 of 8","100.0%"


"1/2 end mill","YG1 G9J49032N | 1/2"" Diameter 4 Flute X-Coated Carbide Square End Mill","Harvey Tool 722216-C3 | 1/4"" Diameter x 1/4"" Shank x 0.213"" LOC x 2-1/2"" OAL Undercutting End Mill","25392927","25282886","1","No Record Found For Expected SKU :- 25392927","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J49904N | 1/2"" Diameter 4 Flute X-Coated Carbide Square End Mill","Harvey Tool 895347-C3 | 3/64"" Diameter x 1/8"" Shank x 0.040"" LOC x 1-1/2"" OAL Undercutting End Mill","25392934","25282972","2","No Record Found For Expected SKU :- 25392934","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J49905N | 1/2"" Diameter 4 Flute X-Coated Carbide Square End Mill","Magafor 888507D0042 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392935","25260117","3","No Record Found For Expected SKU :- 25392935","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J51032N | 1/2"" Diameter 4 Flute X-Coated Carbide Ball End Mill","Magafor 888507D0052 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392950","25260118","4","No Record Found For Expected SKU :- 25392950","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J51902N | 1/2"" Diameter 4 Flute X-Coated Carbide Ball End Mill","Magafor 888507D0054 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392955","25260119","5","No Record Found For Expected SKU :- 25392955","Not Match","9 of 24","37.5%"
"1/2 end mill","Fullerton Tool 34181 | 1/2"" 5 Flute Solid Carbide FC18 Radius End Mill","Magafor 888507D0064 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25002172","25260121","6","No Record Found For Expected SKU :- 25002172","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53032N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0074 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392979","25260122","7","No Record Found For Expected SKU :- 25392979","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53912N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0084 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392994","25260123","8","No Record Found For Expected SKU :- 25392994","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53913N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0086 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392995","25260124","9","No Record Found For Expected SKU :- 25392995","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53914N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0096 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392996","25260126","10","No Record Found For Expected SKU :- 25392996","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53915N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0126 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392997","25260128","11","No Record Found For Expected SKU :- 25392997","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53916N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0129 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392998","25260129","12","No Record Found For Expected SKU :- 25392998","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53917N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0140 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25392999","25260130","13","No Record Found For Expected SKU :- 25392999","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53918N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0146 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25393000","25260131","14","No Record Found For Expected SKU :- 25393000","Not Match","9 of 24","37.5%"
"1/2 end mill","YG1 G9J53919N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","Magafor 888507D0149 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25393001","25260132","15","No Record Found For Expected SKU :- 25393001","Not Match","9 of 24","37.5%"
"1/2 end mill","Harvey Tool 722216-C3 | 1/4"" Diameter x 1/4"" Shank x 0.213"" LOC x 2-1/2"" OAL Undercutting End Mill","Magafor 888507D0156 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25282886","25260134","16","1","Mismatch","9 of 24","37.5%"
"1/2 end mill","Harvey Tool 895347-C3 | 3/64"" Diameter x 1/8"" Shank x 0.040"" LOC x 1-1/2"" OAL Undercutting End Mill","Magafor 888507D0159 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25282972","25260135","17","2","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0042 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507D0160 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25260117","25260136","18","3","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0052 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507D01812 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25260118","25260137","19","4","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0054 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507D0189 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25260119","25260138","20","5","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0064 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507D0190 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25260121","25260139","21","6","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0074 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507D0212 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25260122","25260140","22","7","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0084 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507D0290 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","25260123","25260143","23","8","Mismatch","9 of 24","37.5%"
"1/2 end mill","Magafor 888507D0086 | 1-1/2"" OAL Magaforce 8507-D Square End Mill","Magafor 888507DH0042 | 1-1/2"" OAL K15/Hard'X 8507-DH Square End Mill","25260124","25260171","24","9","Mismatch","9 of 24","37.5%"


"246 block","Fowler 52-439-246-0 | 31 Holes Set Up Block","Fowler 52-439-246-0 | 31 Holes Set Up Block","30066256","30066256","1","1","Match","2 of 2","100.0%"
"246 block","All Industrial 55540 | 2-4-6 Blocks 23 Holes Matched Pair Ultra Precision 0.0006"" Machinist 246 Jig","All Industrial 55540 | 2-4-6 Blocks 23 Holes Matched Pair Ultra Precision 0.0006"" Machinist 246 Jig","30000215","30000215","2","2","Match","2 of 2","100.0%"


"3c collet","All Industrial 41290 | 3C Round Collet 8pc Set 1/16-1/2"" X 16ths Hardened & Ground","All Industrial 41292 | 3C Round Collet 16pc Set 1/16-1/2"" X 32nds Hardened & Ground","40000391","40000392","1","2","Mismatch","4 of 4","100.0%"
"3c collet","All Industrial 41292 | 3C Round Collet 16pc Set 1/16-1/2"" X 32nds Hardened & Ground","All Industrial 41290 | 3C Round Collet 8pc Set 1/16-1/2"" X 16ths Hardened & Ground","40000392","40000391","2","1","Mismatch","4 of 4","100.0%"
"3c collet","Techniks BD-DC16.750-3C | 0.75"" Diameter x 0.75"" Shank x 3.39"" OAL Double Ended ER Collet Chuck","Techniks BD-DC16.750-3C | 0.75"" Diameter x 0.75"" Shank x 3.39"" OAL Double Ended ER Collet Chuck","55032264","55032264","3","3","Match","4 of 4","100.0%"
"3c collet","Techniks BD-DC20-1-3C | 1"" Diameter x 1"" Shank x 3.47"" OAL Double Ended ER Collet Chuck","Techniks BD-DC20-1-3C | 1"" Diameter x 1"" Shank x 3.47"" OAL Double Ended ER Collet Chuck","55032266","55032266","4","4","Match","4 of 4","100.0%"


"5c collet rack","Colton Industrial 20711 | 5C Collet Storage Rack Holds 30 5C Collets Wall/Machine Mount","Colton Industrial 20711 | 5C Collet Storage Rack Holds 30 5C Collets Wall/Machine Mount","93005669","93005669","1","1","Match","2 of 2","100.0%"
"5c collet rack","All Industrial 41280 | 5C Collet 30 Hole Storage Rack Wall/Machine Mount","All Industrial 41280 | 5C Collet 30 Hole Storage Rack Wall/Machine Mount","93000015","93000015","2","2","Match","2 of 2","100.0%"


"alori","Aloris BXA-5C | Collet Holder","Aloris CXA-5C | Collet Holder","40000144","40000204","1","17","Mismatch","24 of 24","100.0%"
"alori","Aloris CXA-5C | Collet Holder","Aloris CA-12 | Turning Holder","40000204","40000155","2","1","Mismatch","24 of 24","100.0%"
"alori","Aloris CA-12 | Turning Holder","Aloris CA-12N | Turning Holder","40000155","40000156","3","2","Mismatch","24 of 24","100.0%"
"alori","Aloris CA-12N | Turning Holder","Aloris AXA-12 | Turning Holder","40000156","40000101","4","3","Mismatch","24 of 24","100.0%"
"alori","Aloris AXA-12 | Turning Holder","Aloris AXA-12N | Turning Holder","40000101","40000102","5","4","Mismatch","24 of 24","100.0%"
"alori","Aloris AXA-12N | Turning Holder","Aloris AXA-5C | Collet Holder","40000102","40000116","6","5","Mismatch","24 of 24","100.0%"
"alori","Aloris AXA-5C | Collet Holder","Aloris BXA-12 | Turning Holder","40000116","40000125","7","6","Mismatch","24 of 24","100.0%"
"alori","Aloris BXA-12 | Turning Holder","Aloris BXA-12N | Turning Holder","40000125","40000126","8","7","Mismatch","24 of 24","100.0%"
"alori","Aloris BXA-12N | Turning Holder","Aloris CA-5C | Collet Holder","40000126","40000176","9","8","Mismatch","24 of 24","100.0%"
"alori","Aloris CA-5C | Collet Holder","Aloris CXA-12 | Turning Holder","40000176","40000188","10","9","Mismatch","24 of 24","100.0%"
"alori","Aloris CXA-12 | Turning Holder","Aloris CXA-12N | Turning Holder","40000188","40000189","11","10","Mismatch","24 of 24","100.0%"
"alori","Aloris CXA-12N | Turning Holder","Aloris DA-12 | Turning Holder","40000189","40000213","12","11","Mismatch","24 of 24","100.0%"
"alori","Aloris DA-12 | Turning Holder","Aloris DA-12N | Turning Holder","40000213","40000214","13","12","Mismatch","24 of 24","100.0%"
"alori","Aloris DA-12N | Turning Holder","Aloris DA-5C | Collet Holder","40000214","40000234","14","13","Mismatch","24 of 24","100.0%"
"alori","Aloris DA-5C | Collet Holder","Aloris EA-12 | Turning Holder","40000234","40000244","15","14","Mismatch","24 of 24","100.0%"
"alori","Aloris EA-12 | Turning Holder","Aloris EA-12N | Turning Holder","40000244","40000245","16","15","Mismatch","24 of 24","100.0%"
"alori","Aloris EA-12N | Turning Holder","Aloris BXA-5C | Collet Holder","40000245","40000144","17","16","Mismatch","24 of 24","100.0%"
"alori","Aloris BXA-6 | Multiple Tool Holder","Aloris BXA-6 | Multiple Tool Holder","40000145","40000145","18","18","Match","24 of 24","100.0%"
"alori","Aloris BXA-77-I | Indexable Cut-off Holder","Aloris BXA-77-I | Indexable Cut-off Holder","40000147","40000147","19","19","Match","24 of 24","100.0%"
"alori","Aloris BXA-35 | Dovetail Chuck Holder","Aloris BXA-35 | Dovetail Chuck Holder","40000138","40000138","20","20","Match","24 of 24","100.0%"
"alori","Aloris BXA-141 | Boring Bar Holder","Aloris BXA-141 | Boring Bar Holder","40000129","40000129","21","21","Match","24 of 24","100.0%"
"alori","Aloris BXA-19 | Adjustable Knurling Holder","Aloris BXA-19 | Adjustable Knurling Holder","40000132","40000132","22","22","Match","24 of 24","100.0%"
"alori","Aloris CXA-6 | Multiple Tool Holder","Aloris CXA-6 | Multiple Tool Holder","40000205","40000205","23","23","Match","24 of 24","100.0%"
"alori","Aloris CA-77-I | Indexable Cut-off Holder","Aloris CA-77-I | Indexable Cut-off Holder","40000180","40000180","24","24","Match","24 of 24","100.0%"


"boring head","Parlec 910-FBU | Boring Head","Seco Tools 03307856 | A61010CC0690 Insert Holder for Use With Boring Head","55010704","10286093","1","No Record Found For Expected SKU :- 55010704","Not Match","0 of 24","0.0%"
"boring head","Parlec 910-FBUM | Boring Head","Seco Tools 02595014 | BDA16BS25100 0.079"" Diameter x 0.630"" Shank x 0.630"" Functional Length 3.937 Bridge Tool Adapter Use with Boring Head","55010705","10283947","2","No Record Found For Expected SKU :- 55010705","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.703 | Boring Head","Seco Tools 00026695 | 0.709"" Diameter x 0.886"" OAL x 0.650"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262234","23273421","3","No Record Found For Expected SKU :- 10262234","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.101 | Boring Head","Seco Tools 00026696 | 0.906"" Diameter x 1.043"" OAL x 0.847"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262215","23273422","4","No Record Found For Expected SKU :- 10262215","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.201 | Boring Head","Seco Tools 00026697 | 1.181"" Diameter x 1.181"" OAL x 1.063"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10266932","23273423","5","No Record Found For Expected SKU :- 10266932","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.301 | Boring Head","Seco Tools 00026698 | 1.535"" Diameter x 1.614"" OAL x 1.378"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262220","23273424","6","No Record Found For Expected SKU :- 10262220","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.401 | Boring Head","Seco Tools 00026699 | 1.969"" Diameter x 1.772"" OAL x 1.693"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262223","23273425","7","No Record Found For Expected SKU :- 10262223","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.501 | Boring Head","Seco Tools 00026700 | 2.520"" Diameter x 2.047"" OAL x 2.126"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262226","23273426","8","No Record Found For Expected SKU :- 10262226","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.601 | Boring Head","Seco Tools 00026701 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262229","23273427","9","No Record Found For Expected SKU :- 10262229","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.602 | Boring Head","Seco Tools 00026702 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10266940","23273428","10","No Record Found For Expected SKU :- 10266940","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.701 | Boring Head","Seco Tools 00026703 | 4.488"" Diameter x 3.189"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262232","23273429","11","No Record Found For Expected SKU :- 10262232","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.702 | Boring Head","Seco Tools 00026704 | 6.260"" Diameter x 3.189"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262233","23273430","12","No Record Found For Expected SKU :- 10262233","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.602 | Boring Head","Seco Tools 00026705 | 0.709"" Diameter x 0.898"" OAL x 0.650"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262319","23273431","13","No Record Found For Expected SKU :- 10262319","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.108 | Boring Head","Seco Tools 00026706 | 0.906"" Diameter x 1.057"" OAL x 0.847"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262309","23273432","14","No Record Found For Expected SKU :- 10262309","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.301 | Boring Head","Seco Tools 00026707 | 1.181"" Diameter x 1.195"" OAL x 1.063"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262312","23273433","15","No Record Found For Expected SKU :- 10262312","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.401 | Boring Head","Seco Tools 00026708 | 1.535"" Diameter x 1.630"" OAL x 1.378"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262314","23273434","16","No Record Found For Expected SKU :- 10262314","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.501 | Boring Head","Seco Tools 00026709 | 1.969"" Diameter x 1.831"" OAL x 1.693"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262316","23273435","17","No Record Found For Expected SKU :- 10262316","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.601 | Boring Head","Seco Tools 00026710 | 2.520"" Diameter x 2.071"" OAL x 2.126"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262318","23273436","18","No Record Found For Expected SKU :- 10262318","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa BCV40-AGB-172 | Boring Head","Seco Tools 00026711 | 3.347"" Diameter x 2.701"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","55061484","23273437","19","No Record Found For Expected SKU :- 55061484","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa BCV50-AGB-186 | Boring Head","Seco Tools 00026712 | 4.488"" Diameter x 2.701"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","55061790","23273438","20","No Record Found For Expected SKU :- 55061790","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.603 | Rough Boring Head","Seco Tools 00026713 | 4.488"" Diameter x 3.213"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262292","23273439","21","No Record Found For Expected SKU :- 10262292","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.703 | Rough Boring Head","Seco Tools 00026714 | 6.260"" Diameter x 3.213"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262302","23273440","22","No Record Found For Expected SKU :- 10262302","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.607N | Rough Boring Head","Seco Tools 00026715 | 0.709"" Diameter x 0.886"" OAL x 0.650"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262296","23273441","23","No Record Found For Expected SKU :- 10262296","Not Match","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.707N | Rough Boring Head","Seco Tools 00026716 | 0.906"" Diameter x 1.043"" OAL x 0.847"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262305","23273442","24","No Record Found For Expected SKU :- 10262305","Not Match","0 of 24","0.0%"
